CustomerID,Recency,Frequency,Monetary,r_recency,r_frequency,r_monetary,RFM_Score
15023.0,3,553,6720.41,5,5,5,555
15024.0,10,152,1636.43,5,5,4,554
15025.0,33,67,361.96,4,4,2,442
15026.0,80,61,469.0,2,4,2,242
15027.0,31,35,1066.15,4,3,4,434
15028.0,8,48,627.13,5,3,3,533
15030.0,72,7,518.28,3,1,3,313
15031.0,4,110,653.19,5,4,3,543
15032.0,256,52,4959.1,1,3,5,135
15033.0,5,501,2557.18,5,5,5,555
15034.0,16,390,4274.16,4,5,5,455
15035.0,90,27,252.73,2,2,2,222
15036.0,72,119,429.56,3,4,2,342
15038.0,59,125,685.74,3,5,3,353
15039.0,10,1477,19766.59,5,5,5,555
15041.0,170,66,179.93,2,4,1,241
15042.0,199,5,135.93,1,1,1,111
15043.0,31,3,537.0,4,1,3,413
15044.0,19,444,7634.73,4,5,5,455
15045.0,152,12,735.66,2,1,3,213
15046.0,9,201,5090.42,5,5,5,555
15047.0,270,22,343.62,1,2,2,122
15048.0,65,94,381.0,3,4,2,342
15049.0,274,3,121.17,1,1,1,111
15050.0,25,76,1737.69,4,4,4,444
15051.0,23,142,1383.36,4,5,4,454
15052.0,319,28,207.73,1,2,1,121
15053.0,5,69,693.95,5,4,3,543
15054.0,12,114,302.1,5,4,2,542
15057.0,275,25,1489.5,1,2,4,124
15058.0,25,266,2102.54,4,5,5,455
15059.0,41,237,1337.72,3,5,4,354
15060.0,8,115,294.25,5,4,2,542
15061.0,4,403,54534.14,5,5,5,555
15062.0,71,57,987.86,3,3,4,334
15063.0,213,5,370.8,1,1,2,112
15065.0,38,155,3158.13,3,5,5,355
15066.0,53,42,893.59,3,3,3,333
15067.0,78,82,1744.76,2,4,4,244
15068.0,46,104,553.36,3,4,3,343
15069.0,179,70,1109.53,2,4,4,244
15070.0,373,1,106.2,1,1,1,111
15071.0,94,26,982.07,2,2,4,224
15073.0,10,54,1043.41,5,3,4,534
15074.0,105,41,735.67,2,3,3,233
15075.0,78,27,773.03,2,2,3,223
15076.0,173,49,880.85,2,3,3,233
15078.0,7,440,9743.11,5,5,5,555
15079.0,213,47,895.61,1,3,3,133
15081.0,22,33,504.8,4,3,3,433
15083.0,257,5,88.2,1,1,1,111
15087.0,282,15,306.94,1,2,2,122
15088.0,21,57,1160.07,4,3,4,434
15089.0,10,145,2420.84,5,5,5,555
15090.0,308,23,381.32,1,2,2,122
15091.0,68,30,480.71,3,3,2,332
15092.0,215,26,457.81,1,2,2,122
15093.0,18,108,4597.02,4,4,5,445
15095.0,104,47,1370.6,2,3,4,234
15096.0,43,11,219.39,3,1,1,311
15097.0,4,25,248.08,5,2,1,521
15098.0,182,3,39916.5,1,1,5,115
15099.0,84,23,410.48,2,2,2,222
15100.0,334,3,876.0,1,1,3,113
15101.0,9,8,317.53,5,1,2,512
15103.0,31,35,703.36,4,3,3,433
15104.0,197,67,993.54,1,4,4,144
15105.0,18,101,2298.93,4,4,5,445
15106.0,18,100,1422.52,4,4,4,444
15107.0,311,16,319.5,1,2,2,122
15108.0,142,60,1300.25,2,4,4,244
15109.0,246,28,484.95,1,2,2,122
15110.0,24,35,996.1,4,3,4,434
15111.0,29,84,1567.48,4,4,4,444
15113.0,10,97,3509.43,5,4,5,545
15114.0,30,197,2760.56,4,5,5,455
15115.0,18,21,340.11,4,2,2,422
15116.0,18,45,1352.75,4,3,4,434
15117.0,15,79,1551.78,4,4,4,444
15118.0,134,1,244.8,2,1,1,211
15119.0,246,14,266.4,1,1,2,112
15120.0,134,21,358.82,2,2,2,222
15121.0,50,28,457.72,3,2,2,322
15122.0,114,82,1633.78,2,4,4,244
15123.0,7,106,2199.31,5,4,5,545
15124.0,23,15,184.19,4,2,1,421
15125.0,25,127,11528.48,4,5,5,455
15127.0,66,16,406.53,3,2,2,322
15128.0,60,102,1471.0,3,4,4,344
15129.0,50,84,3447.4,3,4,5,345
15130.0,170,22,330.11,2,2,2,222
15132.0,18,52,977.93,4,3,4,434
15133.0,128,29,982.42,2,2,4,224
15134.0,15,73,1387.99,4,4,4,444
15135.0,239,9,139.05,1,1,1,111
15136.0,3,68,1286.7,5,4,4,544
15139.0,240,13,178.96,1,1,1,111
15140.0,52,80,2354.25,3,4,5,345
15142.0,46,26,498.74,3,2,3,323
15143.0,226,14,259.45,1,1,2,112
15144.0,8,217,6580.44,5,5,5,555
15145.0,4,67,1194.73,5,4,4,544
15146.0,165,91,1327.16,2,4,4,244
15147.0,240,28,623.5,1,2,3,123
15148.0,11,20,301.29,5,2,2,522
15149.0,134,23,520.8,2,2,3,223
15150.0,17,341,5291.33,4,5,5,455
15152.0,10,271,4745.69,5,5,5,555
15153.0,31,22,329.25,4,2,2,422
15154.0,75,71,254.28,2,4,2,242
15156.0,1,55,961.49,5,3,4,534
15157.0,4,125,1936.07,5,5,4,554
15158.0,45,7,401.4,3,1,2,312
15159.0,2,710,18641.01,5,5,5,555
15160.0,357,4,158.16,1,1,1,111
15163.0,18,29,304.47,4,2,2,422
15164.0,69,101,824.58,3,4,3,343
15165.0,373,27,487.75,1,2,3,123
15167.0,321,39,158.8,1,3,1,131
15168.0,26,5,106.56,4,1,1,411
15171.0,331,5,1289.5,1,1,4,114
15172.0,9,110,1624.05,5,4,4,544
15174.0,323,11,135.75,1,1,1,111
15175.0,72,23,224.14,3,2,1,321
15178.0,260,3,40.5,1,1,1,111
15179.0,18,93,2206.95,4,4,5,445
15180.0,367,6,87.5,1,1,1,111
15181.0,66,16,689.48,3,2,3,323
15182.0,154,29,622.85,2,2,3,223
15184.0,29,62,402.2,4,4,2,442
15185.0,70,21,310.62,3,2,2,322
15186.0,14,19,411.41,4,2,2,422
15187.0,2,91,4777.18,5,4,5,545
15189.0,1,212,16225.39,5,5,5,555
15192.0,120,51,1044.32,2,3,4,234
15193.0,61,19,499.32,3,2,3,323
15194.0,3,310,7616.53,5,5,5,555
15195.0,3,1,3861.0,5,1,5,515
15197.0,11,32,1079.61,5,3,4,534
15198.0,92,10,193.64,2,1,1,211
15199.0,59,13,1268.7,3,1,4,314
15201.0,87,69,1236.54,2,4,4,244
15203.0,26,142,1827.8,4,5,4,454
15204.0,357,9,316.58,1,1,2,112
15205.0,85,37,653.24,2,3,3,233
15206.0,10,9,420.3,5,1,2,512
15208.0,1,42,870.12,5,3,3,533
15210.0,225,20,331.18,1,2,2,122
15211.0,60,52,894.41,3,3,3,333
15212.0,241,5,101.8,1,1,1,111
15213.0,319,24,328.35,1,2,2,122
15214.0,2,110,1661.44,5,4,4,544
15215.0,47,35,734.94,3,3,3,333
15216.0,88,2,96.6,2,1,1,211
15218.0,11,166,5756.89,5,5,5,555
15219.0,176,9,305.75,2,1,2,212
15220.0,52,117,1778.96,3,4,4,344
15221.0,366,5,403.25,1,1,2,112
15222.0,319,5,585.0,1,1,3,113
15223.0,226,20,755.75,1,2,3,123
15224.0,358,14,322.08,1,1,2,112
15225.0,234,23,409.4,1,2,2,122
15226.0,311,8,154.41,1,1,1,111
15227.0,37,58,1219.4,3,4,4,344
15228.0,66,125,3386.71,3,5,5,355
15230.0,239,23,429.6,1,2,2,122
15232.0,113,31,612.06,2,3,3,233
15234.0,277,14,197.0,1,1,1,111
15235.0,218,143,2247.51,1,5,5,155
15236.0,299,15,321.05,1,2,2,122
15237.0,2,99,1412.32,5,4,4,544
15238.0,29,50,1071.99,4,3,4,434
15239.0,10,49,780.59,5,3,3,533
15240.0,45,78,1706.57,3,4,4,344
15241.0,67,110,1756.44,3,4,4,344
15243.0,74,22,316.68,2,2,2,222
15244.0,65,34,631.57,3,3,3,333
15245.0,134,89,2515.84,2,4,5,245
15246.0,238,33,514.15,1,3,3,133
15247.0,122,6,356.0,2,1,2,212
15249.0,32,350,6688.46,4,5,5,455
15251.0,9,111,10484.99,5,4,5,545
15252.0,36,44,740.78,3,3,3,333
15253.0,16,53,918.2,4,3,3,433
15254.0,127,18,300.36,2,2,2,222
15255.0,67,47,890.85,3,3,3,333
15256.0,149,6,98.45,2,1,1,211
15257.0,283,7,317.15,1,1,2,112
15258.0,169,34,623.16,2,3,3,233
15260.0,100,77,1810.77,2,4,4,244
15261.0,135,19,254.82,2,2,2,222
15262.0,324,10,178.95,1,1,1,111
15263.0,107,12,156.51,2,1,1,211
15264.0,64,23,393.74,3,2,2,322
15265.0,151,82,1506.12,2,4,4,244
15266.0,338,6,119.3,1,1,1,111
15267.0,22,11,1717.36,4,1,4,414
15269.0,24,2,408.8,4,1,2,412
15270.0,16,41,2379.49,4,3,5,435
15271.0,7,264,2493.34,5,5,5,555
15272.0,57,63,721.94,3,4,3,343
15274.0,4,47,716.57,5,3,3,533
15275.0,38,41,615.14,3,3,3,333
15276.0,66,49,128.63,3,3,1,331
15277.0,47,12,255.9,3,1,2,312
15279.0,355,19,290.51,1,2,2,122
15280.0,172,16,113.12,2,2,1,221
15281.0,59,139,2332.15,3,5,5,355
15286.0,50,3,240.55,3,1,1,311
15287.0,22,20,486.69,4,2,2,422
15288.0,43,88,2306.52,3,4,5,345
15289.0,29,58,939.78,4,4,4,444
15290.0,5,204,7943.22,5,5,5,555
15291.0,26,103,4668.3,4,4,5,445
15292.0,201,24,178.39,1,2,1,121
15296.0,51,194,3672.86,3,5,5,355
15297.0,10,39,641.94,5,3,3,533
15298.0,2,192,4799.9,5,5,5,555
15299.0,67,7,4507.01,3,1,5,315
15300.0,64,28,496.44,3,2,3,323
15301.0,51,242,5049.95,3,5,5,355
15303.0,290,31,574.02,1,3,3,133
15304.0,61,23,694.4,3,2,3,323
15306.0,64,58,1174.35,3,4,4,344
15307.0,96,12,205.3,2,1,1,211
15308.0,274,19,310.47,1,2,2,122
15311.0,1,2366,60632.75,5,5,5,555
15312.0,75,47,924.85,2,3,3,233
15313.0,110,1,52.0,2,1,1,211
15314.0,199,24,327.97,1,2,2,122
15315.0,64,37,570.5,3,3,3,333
15316.0,327,1,165.0,1,1,1,111
15318.0,4,33,312.62,5,3,2,532
15319.0,284,16,204.5,1,2,1,121
15320.0,44,36,267.13,3,3,2,332
15321.0,71,95,2748.31,3,4,5,345
15322.0,86,42,679.68,2,3,3,233
15325.0,104,48,161.74,2,3,1,231
15326.0,334,29,311.71,1,2,2,122
15327.0,53,10,208.75,3,1,1,311
15329.0,39,57,1049.7,3,3,4,334
15330.0,32,13,714.96,4,1,3,413
15332.0,366,35,1661.06,1,3,4,134
15333.0,208,16,1028.56,1,2,4,124
15334.0,157,98,350.82,2,4,2,242
15335.0,54,35,170.22,3,3,1,331
15339.0,66,86,574.07,3,4,3,343
15341.0,81,17,2020.52,2,2,4,224
15342.0,130,24,406.09,2,2,2,222
15343.0,87,21,364.5,2,2,2,222
15344.0,1,26,563.94,5,2,3,523
15345.0,46,20,393.54,3,2,2,322
15346.0,333,17,252.42,1,2,2,122
15347.0,366,5,201.6,1,1,1,111
15348.0,72,9,158.04,3,1,1,311
15349.0,158,71,463.91,2,4,2,242
15350.0,373,5,115.65,1,1,1,111
15351.0,12,219,1934.66,5,5,4,554
15353.0,255,61,770.12,1,4,3,143
15355.0,29,14,277.05,4,1,2,412
15356.0,31,499,2718.03,4,5,5,455
15358.0,5,551,8347.2,5,5,5,555
15360.0,40,13,427.93,3,1,2,312
15361.0,362,7,418.92,1,1,2,112
15363.0,373,16,326.0,1,2,2,122
15364.0,96,29,913.19,2,2,3,223
15365.0,26,114,2314.32,4,4,5,445
15366.0,75,44,602.51,2,3,3,233
15367.0,57,95,1877.59,3,4,4,344
15368.0,21,4,446.94,4,1,2,412
15370.0,41,94,2386.05,3,4,5,345
15372.0,137,27,2007.4,2,2,4,224
15373.0,8,132,2415.91,5,5,5,555
15374.0,129,3,168.0,2,1,1,211
15376.0,40,116,1221.56,3,4,4,344
15379.0,169,194,3703.29,2,5,5,255
15380.0,9,36,1690.26,5,3,4,534
15381.0,214,8,596.85,1,1,3,113
15382.0,15,302,5955.71,4,5,5,455
15384.0,170,41,642.41,2,3,3,233
15385.0,40,12,316.88,3,1,2,312
15386.0,186,31,394.14,1,3,2,132
15388.0,270,10,140.54,1,1,1,111
15389.0,172,1,500.0,2,1,3,213
15392.0,5,84,1535.53,5,4,4,544
15393.0,16,12,231.86,4,1,1,411
15394.0,10,85,2183.54,5,4,5,545
15395.0,326,7,107.45,1,1,1,111
15396.0,113,14,288.18,2,1,2,212
15397.0,290,6,94.0,1,1,1,111
15398.0,16,73,1345.53,4,4,4,444
15399.0,1,50,815.77,5,3,3,533
15400.0,92,12,716.2,2,1,3,213
15402.0,149,42,626.77,2,3,3,233
15405.0,189,8,349.1,1,1,2,112
15406.0,31,53,510.71,4,3,3,433
15407.0,34,148,1046.74,3,5,4,354
15408.0,264,34,267.18,1,3,2,132
15410.0,84,122,3450.84,2,5,5,255
15411.0,26,98,1348.93,4,4,4,444
15412.0,171,10,190.53,2,1,1,211
15414.0,10,39,774.9,5,3,3,533
15415.0,313,47,559.61,1,3,3,133
15416.0,65,192,3984.32,3,5,5,355
15417.0,85,28,508.8,2,2,3,223
15419.0,25,8,135.86,4,1,1,411
15421.0,59,53,950.36,3,3,4,334
15422.0,323,6,97.7,1,1,1,111
15423.0,38,2,43.5,3,1,1,311
15424.0,254,17,383.34,1,2,2,122
15426.0,19,275,1404.07,4,5,4,454
15427.0,33,292,1430.54,4,5,4,454
15428.0,15,6,93.78,4,1,1,411
15429.0,27,82,397.35,4,4,2,442
15432.0,23,10,171.19,4,1,1,411
15433.0,214,41,533.3,1,3,3,133
15434.0,8,55,1041.48,5,3,4,534
15435.0,22,29,149.29,4,2,1,421
15436.0,12,291,1067.75,5,5,4,554
15437.0,262,45,200.16,1,3,1,131
15438.0,131,25,156.58,2,2,1,221
15440.0,55,62,383.68,3,4,2,342
15442.0,249,2,594.0,1,1,3,113
15443.0,2,372,3213.59,5,5,5,555
15444.0,9,214,1411.21,5,5,4,554
15445.0,264,5,113.5,1,1,1,111
15447.0,331,9,155.17,1,1,1,111
15448.0,313,28,494.64,1,2,3,123
15449.0,26,60,974.52,4,4,4,444
15450.0,30,30,429.84,4,3,2,432
15452.0,30,56,528.48,4,3,3,433
15453.0,2,279,1371.77,5,5,4,554
15454.0,362,25,179.1,1,2,1,121
15456.0,283,58,434.59,1,4,2,142
15457.0,262,58,237.07,1,4,1,141
15458.0,25,7,161.64,4,1,1,411
15460.0,354,56,214.26,1,3,1,131
15462.0,94,11,234.6,2,1,1,211
15463.0,29,7,126.14,4,1,1,411
15464.0,338,155,1044.65,1,5,4,154
15465.0,20,97,7354.62,4,4,5,445
15466.0,85,57,334.53,2,3,2,232
15467.0,9,52,524.88,5,3,3,533
15468.0,51,24,467.51,3,2,2,322
15469.0,50,24,538.55,3,2,3,323
15471.0,2,73,454.48,5,4,2,542
15472.0,113,76,371.56,2,4,2,242
15473.0,14,11,1771.2,4,1,4,414
15475.0,77,29,454.11,2,2,2,222
15478.0,40,44,1399.92,3,3,4,334
15480.0,116,45,905.5,2,3,3,233
15482.0,16,97,10879.76,4,4,5,445
15483.0,161,84,225.26,2,4,1,241
15484.0,1,187,3590.41,5,5,5,555
15485.0,30,85,2564.5,4,4,5,445
15488.0,93,2,91.32,2,1,1,211
15489.0,23,50,1134.28,4,3,4,434
15491.0,95,154,3100.09,2,5,5,255
15492.0,28,35,659.46,4,3,3,433
15493.0,33,289,1953.41,4,5,4,454
15494.0,21,122,1280.58,4,5,4,454
15497.0,18,15,1262.2,4,2,4,424
15498.0,3,512,13316.4,5,5,5,555
15500.0,8,68,1131.56,5,4,4,544
15502.0,16,213,10384.93,4,5,5,455
15503.0,363,66,141.04,1,4,1,141
15504.0,81,13,52.83,2,1,1,211
15505.0,53,97,3610.96,3,4,5,345
15506.0,23,161,972.08,4,5,4,454
15507.0,172,45,475.86,2,3,2,232
15508.0,189,92,1000.27,1,4,4,144
15510.0,331,1,250.0,1,1,2,112
15511.0,12,158,900.53,5,5,3,553
15512.0,156,7,121.0,2,1,1,211
15513.0,33,308,14758.22,4,5,5,455
15514.0,12,166,4023.72,5,5,5,555
15516.0,45,15,62.43,3,2,1,321
15517.0,233,27,267.03,1,2,2,122
15518.0,64,210,1921.55,3,5,4,354
15520.0,2,18,343.5,5,2,2,522
15521.0,40,185,3000.2,3,5,5,355
15522.0,33,56,397.99,4,3,2,432
15523.0,84,10,412.01,2,1,2,212
15524.0,25,1,440.0,4,1,2,412
15525.0,2,156,734.37,5,5,3,553
15526.0,33,4,148.44,4,1,1,411
15527.0,19,162,2428.53,4,5,5,455
15528.0,254,26,229.33,1,2,1,121
15529.0,23,662,3962.6,4,5,5,455
15530.0,22,107,1497.31,4,4,4,444
15531.0,8,219,1972.39,5,5,4,554
15532.0,25,251,1564.73,4,5,4,454
15533.0,19,83,807.57,4,4,3,443
15535.0,173,72,502.9,2,4,3,243
15537.0,163,24,110.92,2,2,1,221
15539.0,7,41,538.46,5,3,3,533
15540.0,11,15,213.3,5,2,1,521
15541.0,114,29,85.13,2,2,1,221
15543.0,288,28,127.86,1,2,1,121
15544.0,9,259,3546.71,5,5,5,555
15545.0,54,80,288.97,3,4,2,342
15547.0,7,695,4910.6,5,5,5,555
15549.0,77,114,1681.46,2,4,4,244
15550.0,4,61,575.63,5,4,3,543
15551.0,37,29,436.06,3,2,2,322
15552.0,217,17,90.12,1,2,1,121
15553.0,60,55,428.93,3,3,2,332
15554.0,278,14,217.2,1,1,1,111
15555.0,12,887,4794.86,5,5,5,555
15556.0,24,31,279.77,4,3,2,432
15557.0,29,19,468.91,4,2,2,422
15561.0,12,27,800.59,5,2,3,523
15562.0,352,1,134.55,1,1,1,111
15563.0,22,113,1400.44,4,4,4,444
15565.0,50,8,173.16,3,1,1,311
15567.0,19,7,186.01,4,1,1,411
15568.0,3,53,758.29,5,3,3,533
15569.0,104,31,1375.71,2,3,4,234
15570.0,7,319,4148.82,5,5,5,555
15571.0,12,57,650.43,5,3,3,533
15572.0,5,212,2533.42,5,5,5,555
15573.0,32,97,591.19,4,4,3,443
15574.0,178,152,675.64,2,5,3,253
15576.0,38,43,921.37,3,3,3,333
15577.0,151,39,258.88,2,3,2,232
15578.0,162,13,127.1,2,1,1,211
15579.0,69,48,327.6,3,3,2,332
15581.0,121,146,3675.77,2,5,5,255
15582.0,25,44,682.91,4,3,3,433
15584.0,24,122,720.86,4,5,3,453
15585.0,177,31,455.3,2,3,2,232
15587.0,50,9,913.68,3,1,3,313
15589.0,256,29,478.53,1,2,2,122
15592.0,47,24,388.58,3,2,2,322
15593.0,71,5,199.8,3,1,1,311
15594.0,16,103,1771.78,4,4,4,444
15596.0,101,77,1406.59,2,4,4,244
15597.0,35,22,324.57,3,2,2,322
15598.0,53,14,240.68,3,1,1,311
15599.0,27,52,761.74,4,3,3,433
15601.0,11,410,6776.56,5,5,5,555
15602.0,8,46,1297.87,5,3,4,534
15603.0,79,2,48.48,2,1,1,211
15604.0,52,17,216.39,3,2,1,321
15605.0,36,67,1198.23,3,4,4,344
15606.0,61,77,2920.16,3,4,5,345
15607.0,337,13,104.76,1,1,1,111
15608.0,28,60,1093.68,4,4,4,444
15609.0,184,16,298.48,1,2,2,122
15610.0,52,6,112.46,3,1,1,311
15611.0,10,43,1591.45,5,3,4,534
15612.0,36,6,195.15,3,1,1,311
15615.0,10,423,10399.74,5,5,5,555
15618.0,33,45,776.85,4,3,3,433
15619.0,11,3,336.4,5,1,2,512
15620.0,57,100,1553.18,3,4,4,344
15621.0,4,16,1293.03,5,2,4,524
15622.0,43,185,3709.56,3,5,5,355
15623.0,141,19,301.03,2,2,2,222
15624.0,117,34,588.13,2,3,3,233
15625.0,104,64,1534.26,2,4,4,244
15626.0,75,49,675.8,2,3,3,233
15628.0,5,155,2870.24,5,5,5,555
15630.0,45,60,1186.35,3,4,4,344
15632.0,16,167,3285.31,4,5,5,455
15634.0,17,15,243.55,4,2,1,421
15636.0,90,25,724.76,2,2,3,223
15637.0,53,15,223.36,3,2,1,321
15639.0,134,25,425.32,2,2,2,222
15640.0,4,476,12416.11,5,5,5,555
15641.0,105,119,1887.2,2,4,4,244
15643.0,192,33,664.0,1,3,3,133
15644.0,166,232,803.54,2,5,3,253
15645.0,19,52,612.01,4,3,3,433
15646.0,158,35,447.64,2,3,2,232
15648.0,204,24,639.5,1,2,3,123
15649.0,336,2,816.0,1,1,3,113
15651.0,37,32,646.3,3,3,3,333
15652.0,91,21,337.74,2,2,2,222
15653.0,93,6,877.44,2,1,3,213
15654.0,9,21,922.53,5,2,3,523
15655.0,243,34,560.67,1,3,3,133
15656.0,45,47,748.5,3,3,3,333
15657.0,23,1,30.0,4,1,1,411
15658.0,190,48,1024.1,1,3,4,134
15659.0,44,11,306.45,3,1,2,312
15660.0,25,90,1600.86,4,4,4,444
15661.0,317,5,309.8,1,1,2,112
15663.0,106,9,138.14,2,1,1,211
15664.0,51,17,386.43,3,2,2,322
15665.0,168,115,2222.21,2,4,5,245
15667.0,40,13,301.32,3,1,2,312
15668.0,218,1,76.32,1,1,1,111
15669.0,40,33,684.34,3,3,3,333
15670.0,297,12,173.05,1,1,1,111
15671.0,19,78,2657.13,4,4,5,445
15673.0,88,138,2726.23,2,5,5,255
15674.0,73,114,2446.6,2,4,5,245
15675.0,81,21,323.69,2,2,2,222
15676.0,19,202,3435.76,4,5,5,455
15677.0,49,33,657.23,3,3,3,333
15678.0,53,12,352.7,3,1,2,312
15679.0,24,110,781.28,4,4,3,443
15680.0,9,78,1333.68,5,4,4,544
15681.0,25,53,1426.16,4,3,4,434
15683.0,117,10,193.75,2,1,1,211
15687.0,9,166,2993.1,5,5,5,555
15689.0,120,9,254.1,2,1,2,212
15690.0,4,19,239.76,5,2,1,521
15691.0,252,2,136.8,1,1,1,111
15692.0,28,12,191.04,4,1,1,411
15694.0,1,78,6479.4,5,4,5,545
15695.0,267,22,409.98,1,2,2,122
15696.0,33,168,2711.11,4,5,5,455
15699.0,18,18,309.65,4,2,2,422
15700.0,172,86,696.68,2,4,3,243
15701.0,2,230,1529.0,5,5,4,554
15703.0,265,5,211.5,1,1,1,111
15704.0,140,117,2293.62,2,4,5,245
15705.0,201,6,143.1,1,1,1,111
15706.0,64,55,1060.56,3,3,4,334
15707.0,35,205,916.98,3,5,3,353
15708.0,41,273,3235.25,3,5,5,355
15709.0,284,6,133.25,1,1,1,111
15712.0,9,53,1072.36,5,3,4,534
15713.0,143,19,356.7,2,2,2,222
15714.0,12,34,330.03,5,3,2,532
15716.0,146,117,1101.11,2,4,4,244
15717.0,234,7,150.3,1,1,1,111
15719.0,33,931,5030.07,4,5,5,455
15720.0,24,128,598.73,4,5,3,453
15721.0,12,84,471.4,5,4,2,542
15722.0,36,67,2211.21,3,4,5,345
15723.0,365,38,190.7,1,3,1,131
15724.0,201,11,218.25,1,1,1,111
15725.0,15,32,415.25,4,3,2,432
15727.0,17,301,5159.06,4,5,5,455
15729.0,213,5,85.0,1,1,1,111
15730.0,66,70,1120.88,3,4,4,344
15732.0,212,14,294.12,1,1,2,112
15733.0,283,10,162.3,1,1,1,111
15734.0,115,26,1339.45,2,2,4,224
15737.0,15,71,1188.12,4,4,4,444
15738.0,19,173,4812.42,4,5,5,455
15739.0,66,8,449.12,3,1,2,312
15740.0,49,9,154.88,3,1,1,311
15743.0,16,86,775.96,4,4,3,443
15744.0,78,3,34.8,2,1,1,211
15745.0,19,62,1094.59,4,4,4,444
15746.0,134,28,196.88,2,2,1,221
15747.0,13,90,946.64,5,4,4,544
15748.0,40,20,144.36,3,2,1,321
15749.0,235,10,44534.3,1,1,5,115
15750.0,3,291,2463.05,5,5,5,555
15752.0,40,405,2626.6,3,5,5,355
15753.0,305,1,79.2,1,1,1,111
15754.0,51,28,458.57,3,2,2,322
15755.0,10,141,2364.25,5,5,5,555
15756.0,61,191,528.01,3,5,3,353
15757.0,66,45,714.42,3,3,3,333
15758.0,25,9,205.25,4,1,1,411
15759.0,218,7,253.04,1,1,2,112
15762.0,65,37,583.75,3,3,3,333
15763.0,32,61,1086.92,4,4,4,444
15764.0,88,180,3279.97,2,5,5,255
15766.0,64,11,315.06,3,1,2,312
15768.0,116,27,621.83,2,2,3,223
15769.0,7,130,56252.72,5,5,5,555
15773.0,6,10,635.68,5,1,3,513
15774.0,69,25,270.8,3,2,2,322
15775.0,245,7,104.9,1,1,1,111
15776.0,133,18,241.62,2,2,1,221
15777.0,241,21,1047.11,1,2,4,124
15780.0,184,29,475.28,1,2,2,122
15781.0,25,20,345.46,4,2,2,422
15782.0,10,43,2614.74,5,3,5,535
15783.0,11,14,246.3,5,1,1,511
15785.0,33,83,2328.97,4,4,5,445
15786.0,46,266,4919.0,3,5,5,355
15787.0,26,200,933.26,4,5,3,453
15789.0,358,25,351.3,1,2,2,122
15790.0,10,34,218.75,5,3,1,531
15791.0,44,75,1612.69,3,4,4,344
15793.0,15,12,965.61,4,1,4,414
15795.0,150,42,610.01,2,3,3,233
15796.0,1,132,2708.61,5,5,5,555
15797.0,113,8,2207.4,2,1,5,215
15799.0,76,98,884.14,2,4,3,243
15800.0,107,117,696.89,2,4,3,243
15801.0,46,64,1063.95,3,4,4,344
15802.0,143,1,451.42,2,1,2,212
15803.0,51,8,415.82,3,1,2,312
15804.0,1,262,4206.39,5,5,5,555
15805.0,23,299,5488.18,4,5,5,455
15806.0,46,31,784.58,3,3,3,333
15807.0,50,48,903.9,3,3,3,333
15808.0,306,195,3651.27,1,5,5,155
15809.0,36,35,515.77,3,3,3,333
15810.0,79,89,1391.98,2,4,4,244
15811.0,22,133,2218.62,4,5,5,455
15812.0,107,41,1801.14,2,3,4,234
15813.0,208,40,1303.91,1,3,4,134
15814.0,17,72,1945.33,4,4,4,444
15815.0,64,49,2100.6,3,3,5,335
15819.0,49,123,1905.45,3,5,4,354
15820.0,320,17,206.98,1,2,1,121
15821.0,44,62,570.96,3,4,3,343
15822.0,3,33,885.47,5,3,3,533
15823.0,372,1,15.0,1,1,1,111
15825.0,172,20,532.94,2,2,3,223
15826.0,56,68,1654.31,3,4,4,344
15827.0,73,115,1836.09,2,4,4,244
15829.0,99,51,636.14,2,3,3,233
15830.0,38,39,576.0,3,3,3,333
15831.0,58,66,794.64,3,4,3,343
15832.0,254,54,836.79,1,3,3,133
15834.0,70,269,2225.15,3,5,5,355
15835.0,44,50,954.09,3,3,4,334
15836.0,50,10,137.37,3,1,1,311
15837.0,65,24,391.98,3,2,2,322
15838.0,11,167,33643.08,5,5,5,555
15839.0,33,62,1048.49,4,4,4,444
15840.0,59,27,355.56,3,2,2,322
15841.0,73,47,1224.06,2,3,4,234
15843.0,304,8,118.95,1,1,1,111
15844.0,46,11,130.74,3,1,1,311
15845.0,18,138,3711.77,4,5,5,455
15847.0,38,22,389.27,3,2,2,322
15850.0,19,93,234.88,4,4,1,441
15852.0,187,22,160.71,1,2,1,121
15853.0,52,30,110.8,3,3,1,331
15854.0,4,138,2969.12,5,5,5,555
15855.0,137,80,712.24,2,4,3,243
15856.0,4,628,16143.64,5,5,5,555
15857.0,19,14,297.0,4,1,2,412
15858.0,16,188,1427.57,4,5,4,454
15860.0,41,139,965.16,3,5,4,354
15861.0,12,540,3146.92,5,5,5,555
15862.0,8,147,832.88,5,5,3,553
15863.0,26,18,68.84,4,2,1,421
15864.0,22,20,1936.32,4,2,4,424
15865.0,41,40,895.13,3,3,3,333
15866.0,101,43,211.89,2,3,1,231
15867.0,5,459,3810.14,5,5,5,555
15869.0,277,15,149.64,1,2,1,121
15870.0,33,74,351.44,4,4,2,442
15872.0,15,108,316.25,4,4,2,442
15874.0,64,120,4405.88,3,4,5,345
15877.0,2,126,490.33,5,5,3,553
15880.0,369,96,329.03,1,4,2,142
15881.0,312,29,501.39,1,2,3,123
15882.0,199,23,516.36,1,2,3,123
15883.0,2,49,396.48,5,3,2,532
